model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
dichrodiff,Predominant_simpleCropland,-8.99677805648955,7.832895352427331,-23.97464525,6.060185919999986,FALSE,FALSE
dichrodiff,Predominant_simplePasture,-6.509554212252767,8.135912375613177,-22.709146275,9.319769702499995,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest,-2.5762484083650166,7.030996464695722,-16.62671715,11.074964449999989,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary,0.17783475539933333,6.203705734306285,-11.739108175,12.168710874999995,FALSE,FALSE
dichrodiff,Trophic.NicheFrugivore,2.1532582289061333,4.497228547094887,-6.6005872525000004,10.894418725,FALSE,FALSE
dichrodiff,Trophic.NicheGranivore,7.5595399275767,4.530318439162148,-1.43114128,16.429290474999995,FALSE,FALSE
dichrodiff,Trophic.NicheInvertivore,-18.583782215066666,4.404641859166133,-27.2026546,-10.126503725000035,FALSE,FALSE
dichrodiff,Trophic.NicheNectarivore,31.483464147166668,4.8094158108961755,21.970321424999998,40.91663507499999,FALSE,FALSE
dichrodiff,Trophic.NicheOmnivore,-7.715089719767817,4.434751845977774,-16.316707225,0.8753585167499919,FALSE,FALSE
dichrodiff,z_logMass,-4.150069250683333,0.2993337292208426,-4.7378119475,-3.5814170850000004,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simpleCropland,-1.2669128094247697,2.052478742165085,-5.277678085,2.70463804,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simpleCropland,9.7595838451,2.099125417315594,5.6145701875,13.873997175,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simplePasture,-2.7004732441951,2.891554990628751,-8.4393256225,2.9626709549999983,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simplePasture,2.2943364639087167,3.5817516373811937,-4.60037729,9.455438832499999,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simplePlantationforest,-2.50380630445506,2.0397117476208257,-6.459290777500001,1.5168133449999979,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simplePlantationforest,5.144094354291667,1.3219732228815042,2.5687117575,7.740707899999999,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simpleSecondary,-4.3131762232645,1.4716835157452153,-7.18918898,-1.403585715000006,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simpleSecondary,1.935535954601165,1.210063556846835,-0.3736364205,4.2551923574999995,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:z_logMass,-2.0996932391539165,0.7692234925824004,-3.6150613325,-0.584221340000001,FALSE,FALSE
dichrodiff,Predominant_simplePasture:z_logMass,2.12414991921623,1.2938034839059007,-0.38078326525,4.659228507499999,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:z_logMass,-1.5128106648522166,0.4845396993863849,-2.4647891124999997,-0.5529064465000014,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:z_logMass,-1.8153416040478334,0.5178209431496757,-2.8086157,-0.7857494782500002,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheFrugivore,1.81354812781492,8.043355233352045,-13.698762425,17.228186299999997,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheFrugivore,27.652442995893335,8.899714986102248,10.39138315,45.47780665,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-10.408366437044867,7.112712778447163,-24.106085775,3.838960407499996,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheFrugivore,-0.31249574716486667,6.312147683101002,-12.47490145,11.954997524999992,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheGranivore,-5.2095480514326,8.030110735845545,-20.8835252,10.107218724999992,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheGranivore,-8.77317154591995,8.665057314792682,-25.516916025,8.312219095,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheGranivore,9.257909016588716,7.218383871254778,-4.7191286075,23.679475224999976,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheGranivore,13.604817849312134,6.525418588318834,0.97132307725,26.356859299999986,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheInvertivore,6.828076723240725,7.841953804580485,-8.463001590000001,21.750549474999982,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheInvertivore,12.986457626224867,8.201950365233909,-3.1299944600000003,29.382113474999997,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheInvertivore,0.4052178635610267,7.058547622772905,-13.38195165,14.361996749999996,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheInvertivore,-2.2584250152748715,6.206794674423361,-14.31211355,9.807035295,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheNectarivore,-31.798782147814332,8.907979627170695,-49.616275599999994,-14.406524625000012,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheNectarivore,-42.50388887608333,9.968522328815482,-61.6620711,-22.609353875000007,FALSE,FALSE
