model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell
z_malecolcooney,Biome4TropicalOpen:Predominant_simpleSecondary,0.10160449916188374,0.05655766968738701,-0.01145900655,0.20983946425000002,FALSE
z_dichrodiff,Intercept,-3.27864490325,0.33775597892531867,-3.9367299250000003,-2.6235427199999997,FALSE
z_dichrodiff,z_dichrodiff,-0.0104809138209517,0.018838483071555407,-0.048222318674999994,0.025268202375000007,FALSE
z_dichrodiff,Biome4TemperateForest,0.00755391652033375,0.20122618466759665,-0.40031907,0.39082270425000004,FALSE
z_dichrodiff,Biome4TemperateOpen,-0.07678669813401524,0.1993287216535683,-0.46303986324999996,0.3165642997500001,FALSE
z_dichrodiff,Biome4TropicalOpen,-0.1143630584327105,0.09872643071223232,-0.30167991624999996,0.08280834092500007,FALSE
z_dichrodiff,Predominant_simpleCropland,-0.01579390892681645,0.03774651363710707,-0.090223676075,0.058016874400000015,FALSE
z_dichrodiff,Predominant_simplePasture,0.2350797687235,0.05378172233161647,0.129463005,0.34262335250000003,FALSE
z_dichrodiff,Predominant_simplePlantationforest,-0.02183652020642225,0.032695554766981313,-0.08603244812500001,0.04291228835000001,FALSE
z_dichrodiff,Predominant_simpleSecondary,0.01514912296975375,0.03154055068647422,-0.047075263874999995,0.076264046225,FALSE
z_dichrodiff,z_dichrodiff:Biome4TemperateForest,0.027116768356344974,0.03197540408867761,-0.035641232975,0.089740189925,FALSE
z_dichrodiff,z_dichrodiff:Biome4TemperateOpen,-0.085270756624355,0.04524069305057603,-0.17568365925,0.0032935572200000216,FALSE
z_dichrodiff,z_dichrodiff:Biome4TropicalOpen,-0.002243679362910875,0.031923246678486394,-0.06508788092500001,0.0610240979,FALSE
z_dichrodiff,z_dichrodiff:Predominant_simpleCropland,0.00669219396312663,0.019269933217175256,-0.031501948275,0.04453329065000001,FALSE
z_dichrodiff,z_dichrodiff:Predominant_simplePasture,-0.008526897705196115,0.024929682445239982,-0.05679416955,0.04119616565000005,FALSE
z_dichrodiff,z_dichrodiff:Predominant_simplePlantationforest,0.011802426583080524,0.01493401429654496,-0.0174188093,0.040910990775,FALSE
z_dichrodiff,z_dichrodiff:Predominant_simpleSecondary,0.01630252865926635,0.012818173804189115,-0.008861866197499998,0.041155122100000004,FALSE
z_dichrodiff,Biome4TemperateForest:Predominant_simpleCropland,-0.025860303105923924,0.07283742081508439,-0.16615046825,0.11467261875000007,FALSE
z_dichrodiff,Biome4TemperateOpen:Predominant_simpleCropland,0.57622212897275,0.1701685697069755,0.24313049250000002,0.9168824314999999,FALSE
z_dichrodiff,Biome4TropicalOpen:Predominant_simpleCropland,0.0794216132759585,0.07992233805431985,-0.077960882,0.24023363000000003,FALSE
z_dichrodiff,Biome4TemperateForest:Predominant_simplePasture,-0.187584614883085,0.10001649468590128,-0.3825144705,0.006092335360000016,FALSE
z_dichrodiff,Biome4TemperateOpen:Predominant_simplePasture,0.280968526131045,0.17108470547326057,-0.051620543075,0.6146582334999999,FALSE
z_dichrodiff,Biome4TropicalOpen:Predominant_simplePasture,0.2588905215725375,0.09072149209127726,0.07466989600000001,0.43481938750000004,FALSE
z_dichrodiff,Biome4TemperateForest:Predominant_simplePlantationforest,0.08807447870844425,0.06646351805240486,-0.044006359,0.21744372600000003,FALSE
z_dichrodiff,Biome4TemperateOpen:Predominant_simplePlantationforest,5.381300805050003e-4,0.5010495233994854,-0.986586812,0.9853029180000001,TRUE
z_dichrodiff,Biome4TropicalOpen:Predominant_simplePlantationforest,0.09351141860237125,0.07739696254198579,-0.060172379825,0.24496882900000005,FALSE
z_dichrodiff,Biome4TemperateForest:Predominant_simpleSecondary,0.22887083941125,0.056067153816326196,0.11801039125,0.33985543900000004,FALSE
z_dichrodiff,Biome4TemperateOpen:Predominant_simpleSecondary,0.10363062675254565,0.17265386646979364,-0.22381224425,0.44916113725,FALSE
z_dichrodiff,Biome4TropicalOpen:Predominant_simpleSecondary,0.11058749490391324,0.05538815420729007,0.003974240517500002,0.22106386825,FALSE
