model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
malecolcooney,Biome4TropicalOpen:Predominant_simpleSecondary,-0.013188145346994383,0.015901586033593797,-0.0440349898,0.01814018969999998,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:z_logMass,0.025598948635705,0.00838766911946546,0.009635848535,0.041903219074999984,FALSE,FALSE
malecolcooney,Predominant_simplePasture:z_logMass,0.0593544897965,0.008856380905454955,0.041982990724999995,0.07671871555,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:z_logMass,-0.009079995217991433,0.006394483565356747,-0.021715646025,0.003310980879999995,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:z_logMass,-0.008996926837554767,0.006052867848502666,-0.0211204366,0.0028664708324999903,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheFrugivore,0.22751818210445332,0.18541900731670596,-0.136542868,0.5867017875,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheFrugivore,0.19849270568109,0.14064489710113187,-0.07005072922500001,0.4712498624999998,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-0.30573861865038165,0.14046517993837576,-0.57535830175,-0.03018906855000025,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheFrugivore,0.011665210195717667,0.1063296910003494,-0.19570678575,0.22408406499999997,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheGranivore,0.08218265762428166,0.18532953313799594,-0.28489986675,0.4434682422499999,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheGranivore,-0.012767518567632674,0.1343032431630301,-0.2728203135,0.2513161664999998,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheGranivore,0.20593594341136168,0.14217076463583755,-0.058767685925000014,0.48442182474999995,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheGranivore,0.0902082160314325,0.10744702959080585,-0.1254726175,0.30366719174999945,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheHerbivoreterrestrial,-3.5675399503166683e-4,0.48916743475181373,-0.9749238467499999,0.9591275052499998,FALSE,TRUE
malecolcooney,Predominant_simplePasture:Trophic.NicheHerbivoreterrestrial,-0.002224034213373834,0.487197551976958,-0.963078729,0.98114471875,FALSE,TRUE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheHerbivoreterrestrial,0.0031878641708849996,0.5125181308305806,-1.00533655,1.0094085349999988,FALSE,TRUE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheHerbivoreterrestrial,0.077948139108625,0.37271716626015533,-0.647305806,0.8055288847499987,FALSE,TRUE
malecolcooney,Predominant_simpleCropland:Trophic.NicheInvertivore,0.14636824464114684,0.1842981515656909,-0.21604745925,0.5070172427499999,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheInvertivore,0.034933924887487,0.13215962181125512,-0.21974725150000002,0.29525811724999995,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheInvertivore,-0.036030179944421,0.14002041141967822,-0.30378960899999996,0.24143374649999988,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheInvertivore,0.0115745921938215,0.10494418860096606,-0.1947750745,0.2198188959999999,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheNectarivore,0.261730857949145,0.19098652844729946,-0.1187156115,0.6281297002499994,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheNectarivore,0.18930809299136117,0.14339712170569005,-0.085353137075,0.47184773949999975,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheNectarivore,0.0815408287576675,0.1465936349362517,-0.20593529475,0.3715604174999999,FALSE,FALSE
malecolcooney,Predominant_simpleSecondary:Trophic.NicheNectarivore,0.055794706029327665,0.11267501962536995,-0.16899584774999998,0.2771514944999997,FALSE,FALSE
malecolcooney,Predominant_simpleCropland:Trophic.NicheOmnivore,0.08269484719980483,0.1846615212374015,-0.27899670875,0.44170413025,FALSE,FALSE
malecolcooney,Predominant_simplePasture:Trophic.NicheOmnivore,-0.0533525920295605,0.13219006116983076,-0.30650300325,0.20774355799999958,FALSE,FALSE
malecolcooney,Predominant_simplePlantationforest:Trophic.NicheOmnivore,-0.018135046829454316,0.14020626333753944,-0.2918966525,0.25535239325,FALSE,FALSE
